uri,cid,author_handle,author_name,text,author_data,post_data,embed_data,reply_count,repost_count,like_count,quote_count,bookmark_count,indexed_at,created_at,in_reply_to,in_reply_root,quotes,tags,mentions,links,langs,labels
at://did:plc:q53ibv7ujf27tbhk7ar76tfz/app.bsky.feed.post/3mv3dy2kuss2b,bafyreicl6o7lk5ega2ryzwtwsa7c2wm2gl6svaidv2o7e4qfedu3bard5y,marc55.bsky.social,Marc 🍁,"Nothing to see here folks. Move along.
#cdnpoli",,,,0,0,2,0,0,2026-09-09T10:40:50Z,2026-09-09T10:40:48Z,NA,NA,at://did:plc:o6efcxeemtroyo6jfworilno/app.bsky.feed.post/3mv3drqqopc2u,,,,,
at://did:plc:gktv6ywcopj34zpo2vqao5wi/app.bsky.feed.post/3mv3dsuyylk2u,bafyreigq3hvx6vbskzlcxs7yweu4lmyma7puv2bxawfbs4ufnq24eghpmy,brad365.bsky.social,Brad365,"Fuhr sometimes, the government needs to opt for the ""85 per cent solution,"" saying there is ""nothing out there"" that checks all possible boxes.
""There's gonna be trade-offs everywhere,"" he said. ""So it's a function of balancing all those things to meet the moment""
#cdnpoli
www.cbc.ca/news/politic...",,,,0,1,3,0,0,2026-09-09T10:37:57Z,2026-09-09T10:37:55Z,NA,NA,NA,,,,,
at://did:plc:q53ibv7ujf27tbhk7ar76tfz/app.bsky.feed.post/3mv3dpadpqk2b,bafyreibgtsj7lhz77txdp4gj2hxp2xlhqoetlpiahfknwecuzomx4qgqgm,marc55.bsky.social,Marc 🍁,"AI and tech giants are going to destroy what we consider dear on our society.
I hope you can live with that.
#cdnpoli",,,,0,0,0,0,0,2026-09-09T10:35:54Z,2026-09-09T10:35:53Z,NA,NA,at://did:plc:7gqm7rb6fxdu7silt4xvykow/app.bsky.feed.post/3muzt7z23rz2a,,,,,
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3mv3dh75hk42f,bafyreidvjae6lbaiooc7indejvxmkpageq446uaxroiewm3odxerqwwewe,canadareport.org,Canada Report,"New ABB and BCG Report Highlights Growing Role of Direct Current Technologies in Future Power Systems

Canada’s fastest news scan: 25+ headlines, no clutter, updated all day: CanadaReport.org

#cdnpoli #Canada #News #Business #Economy #bcpoli 
Read Original Article 🔗",,,,0,0,0,0,0,2026-09-09T10:31:23Z,NA,NA,NA,NA,,,,,
at://did:plc:q53ibv7ujf27tbhk7ar76tfz/app.bsky.feed.post/3mv3dd3ij4s2b,bafyreiflhffkth7nyrlsgazcxf7cmuhshmurwjpe26vkwpzn6wnod4emz4,marc55.bsky.social,Marc 🍁,"Frame that shit right now!
#cdnpoli",,,,0,0,1,0,0,2026-09-09T10:29:07Z,2026-09-09T10:29:05Z,NA,NA,at://did:plc:nzzvnhynkfe6s3rb5fjt2vfi/app.bsky.feed.post/3mv2krkxdnk2t,,,,,
at://did:plc:q53ibv7ujf27tbhk7ar76tfz/app.bsky.feed.post/3mv3d72m5n22b,bafyreia565y7guzyd6zsdhp5fhczopiolvweo6bwcxutya36m6lh2ehkxy,marc55.bsky.social,Marc 🍁,"To criticize is to be antisemitic.
That's the charge as soon as you try.

So people stop trying.
So fucking sad really.
#cdnpoli",,,,0,1,1,0,0,2026-09-09T10:26:52Z,2026-09-09T10:26:50Z,NA,NA,at://did:plc:nfay6jargdwcv6sxdn7gbbvb/app.bsky.feed.post/3mv3cy6rdes2c,,,,,
at://did:plc:q53ibv7ujf27tbhk7ar76tfz/app.bsky.feed.post/3mv3czpnmyk2b,bafyreibafihbw4xn555w5owblua6cxzao2gb7yzk6tzcvilzbzf22hjxnu,marc55.bsky.social,Marc 🍁,"How could you not?
Showing Iranians the juxtapose.
""Best friends, and trading partners"".

It's the best move.
#cdnpoli",,,,0,1,2,0,0,2026-09-09T10:23:52Z,2026-09-09T10:23:50Z,NA,NA,at://did:plc:did5psctmmw4j4xlxu64uvzq/app.bsky.feed.post/3mv3cu6hins2f,,,,,
at://did:plc:q53ibv7ujf27tbhk7ar76tfz/app.bsky.feed.post/3mv3cnshnzs2b,bafyreidcoa5d4nsulqpgqezwbbtghbtqkslzwu5edzzuu6ckqpw33vr5hu,marc55.bsky.social,Marc 🍁,"Carney is shoring us up from that quagmire of a country.
Breath easier Canada.
#cdnpoli",,,,0,0,2,0,0,2026-09-09T10:17:13Z,2026-09-09T10:17:11Z,NA,NA,at://did:plc:3l6h5tayy6vycige2igmorv4/app.bsky.feed.post/3mv25qy7ovc2k,,,,,
at://did:plc:q53ibv7ujf27tbhk7ar76tfz/app.bsky.feed.post/3mv3clss5tk2b,bafyreiabhc5tfeh47n2hlgu7adumdbqvufju3wmhge3zh2vu4u42fe3qbq,marc55.bsky.social,Marc 🍁,"We know.
Republicans refuse!
#cdnpoli",,,,1,0,1,0,0,2026-09-09T10:16:06Z,2026-09-09T10:16:04Z,NA,NA,at://did:plc:feobw43ezgemam6r6zvfzp42/app.bsky.feed.post/3mv2k3o7ccs2p,,,,,
at://did:plc:ypbo2mq6dqcct43gt2sam6el/app.bsky.feed.post/3mv3bv3klan2e,bafyreicxjhacytbu5b6pnlcybt2cryvwxaofira3qf5zdmivfzp5htqzxm,ipolitics.bsky.social,iPolitics,"Government ‘assessing’ Trump’s threat to impose import bans on Canadian dairy, alcohol as ministers descend on Alberta #cdnpoli #ipolitics",,,,0,0,0,0,0,2026-09-09T10:03:22Z,2026-09-09T10:03:21Z,NA,NA,NA,,,,,
at://did:plc:tyg2ztzq6goz3zgebqa7sjz3/app.bsky.feed.post/3mv3btk4lfgr2,bafyreigmt62727bvs5vc6frt67ioleujcm6g5w3badgc2fkupyhguyqbnu,mpjgregoire.cosocial.ca.ap.brid.gy,M. Grégoire,"Carney’s arms-buying czar isn’t quitting in frustration … yet: Ivison
https://nationalpost.com/opinion/john-ivison-carneys-arms-procurement-czar-isnt-quitting-in-frustration-yet

#CanPol #cdnpoli
#NationalPost",,,,0,0,0,0,0,2026-09-09T10:02:36Z,2026-09-09T10:02:23Z,NA,NA,NA,,,,,
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3mv3brjsdlp2c,bafyreibpcbpjaiagpba2dis6jhgczmusotyffonmgfj3tgd2pg4kuqcyaq,canadareport.org,Canada Report,"La Chine révèle avoir mené des pourparlers militaires avec des responsables canadiens

Canada’s fastest news scan: 25+ headlines, no clutter, updated all day: CanadaReport.org

#cdnpoli #Canada #News 
Read Original Article 🔗",,,,0,0,0,0,0,2026-09-09T10:01:22Z,NA,NA,NA,NA,,,,,
at://did:plc:q53ibv7ujf27tbhk7ar76tfz/app.bsky.feed.post/3mv3bmksbqk2b,bafyreif3khjtpjowa7enpra53jo3tigehmr7sfhojazvyo75yjgxchbymi,marc55.bsky.social,Marc 🍁,"Media pretending Trump is not a truly sick puppy, is something I will never get over.
#cdnpoli",,,,1,0,2,0,0,2026-09-09T09:58:37Z,2026-09-09T09:58:35Z,NA,NA,NA,,,,,
at://did:plc:h2spa3l463coxycuy6iiov2l/app.bsky.feed.post/3mv3b7o2ajc2w,bafyreidbniwex3rlfa2zvq3o37wo7bgwnojf2j52d6pk5ya5fmju3b4zyy,shewandersferal.bsky.social,Allison Moon 🌙  🍁,"“… if you have Peace in your Life… “
#JoshJohnson #LakeAmerica
#LakeMurica

🍁 #CANpoli 🍁 #CDNpoli 🍁
#CanadaSky 🌌 #Canadiana",,,,0,0,0,0,0,2026-09-09T09:51:26Z,2026-09-09T09:51:23Z,NA,NA,NA,,,,,
at://did:plc:vcnwupcln6rx3j4nbxcaiigt/app.bsky.feed.post/3mv3b6ng4fs22,bafyreidkmly2mbvtq4mh5moorscazqsavuwqlu27kzfnlb7vdb75qwqe4y,eco-soul.bsky.social,Eco-soul 🍁,#Daniellesmith #alberta #cdnpoli,,,,0,0,0,0,0,2026-09-09T09:50:49Z,2026-09-09T09:50:48Z,NA,NA,at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3mv37xeasjc22,,,,,
at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3mv3ame4omc22,bafyreihvf3blxehr6ciyfb2pxhwvpxuzdu44vd5o4ivdeei2afpggtzpam,peipolitical.bsky.social,PEIPolitical 🇨🇦,Gullible White Male Trump voters 👇 #cdnpoli,,,,2,5,20,3,2,2026-09-09T09:40:36Z,2026-09-09T09:40:35Z,NA,NA,NA,,,,,
at://did:plc:kqqydztpv6lrkmynvlo7zsru/app.bsky.feed.post/3mv3afm2gqs2z,bafyreiekuce35tdpysxvvgprym72m5fyxwuquautpzi5cexnq5z76cj6qa,kaicable.bsky.social,"Kai, a very old GenX 🇨🇦","‘We need to be aware and get more aggressive’: Trump’s desire for Canada’s water runs deep.

Trump is not only trying to claim the name of Lake Ontario for America, but also ‘most of the lake's volume,’ which should spur Canada to ‘step up’ on its national water strategy.

#cdnpoli
shorturl.at/LqkJp",,,,0,0,2,0,0,2026-09-09T09:36:51Z,2026-09-09T09:36:48Z,NA,NA,NA,,,,,
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3mv3a3zaimb2x,bafyreibdizz6s7v5rbfb747mlbmy2ya7rt4ljsxlmjjqaiohcrrl4jumzy,canadareport.org,Canada Report,"Fighting Fire with Fire: Mobileum and Apate Shut Down Scam Operations From the Inside Out

Canada’s fastest news scan: 25+ headlines, no clutter, updated all day: CanadaReport.org

#cdnpoli #Canada #News #Business #Economy 
Read Original Article 🔗",,,,0,0,0,0,0,2026-09-09T09:31:26Z,NA,NA,NA,NA,,,,,
at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3mv3a2qsthk22,bafyreifeghomhvcga47smdlrig75lqv47ljyesjldszmpfbteqvuhjzyli,peipolitical.bsky.social,PEIPolitical 🇨🇦,"Newt Gingrich on Fox News: ""The current prime minister wants to align Canada with China and would basically allow the Chinese to send goods to Canada to then be shipped into the U.S."" #cdnpoli",,,,8,2,1,1,0,2026-09-09T09:30:45Z,2026-09-09T09:30:44Z,NA,NA,NA,,,,,
at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3mv37xeasjc22,bafyreicp3u4zbsuvgool3jqrjfyikcn2apjr3rcnjf2vxzu6dymqyqpgeq,peipolitical.bsky.social,PEIPolitical 🇨🇦,"Alberta and Saskatchewan have not removed American alcohol from store shelves. Both provinces continue to offer U.S. beer, wine, and spirits.
Smith and Moe have no self respect and are traitors to Canada! #cdnpoli",,,,12,18,72,2,0,2026-09-09T09:28:51Z,2026-09-09T09:28:50Z,NA,NA,NA,,,,,
at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3mv37nbut6s24,bafyreib6btmnpvke3dhxgnlyuwepjfc2q23ygysy2l3cmtmnwun5bzcvbu,peipolitical.bsky.social,PEIPolitical 🇨🇦,"High tensions in South Korea as protests erupt against Iran war deployment plans.
South Korea is actively preparing to become the first country to join the US militarily in the Strait of Hormuz — and Seoul has seen daily protests ever since officials confirmed it.  #cdnpoli",,,,10,58,127,6,2,2026-09-09T09:23:15Z,2026-09-09T09:23:12Z,NA,NA,NA,,,,,
at://did:plc:s5lwa7df2icjlph5lpapx7j5/app.bsky.feed.post/3mv3773r4k222,bafyreignb47c2qaz4yursc5dtccbyhrrdpm6bmwdtudmrkgsrciyfbvywq,dougat.bsky.social,Doug Trevors 🇨🇦,"Hey Howard…

I think it’s disgraceful that you visited Epstein Island with your wife and family.

Go sit down somewhere you disgusting loser.

#uspoli #cdnpoli",,,,0,0,10,0,0,2026-09-09T09:15:16Z,2026-09-09T09:15:16Z,at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3mv35syhml224,at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3mv35syhml224,NA,,,,,
at://did:plc:s5lwa7df2icjlph5lpapx7j5/app.bsky.feed.post/3mv36tyrpks22,bafyreigrzi2j656kryzwzbdvrhlll3ri5hrkx4oikf4aig5sa3vafdh5h4,dougat.bsky.social,Doug Trevors 🇨🇦,"While Canada may have some pain in standing up to the U.S., we will be far better off in the long run after diversifying our trade partners.

Deals signed with this administration are not worth the paper they are printed on.

#uspoli #cdnpoli",,,,0,1,6,0,0,2026-09-09T09:09:04Z,2026-09-09T09:09:04Z,at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3mv367lh7qs24,at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3mv367lh7qs24,NA,,,,,
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3mv36g6y4yu2x,bafyreiavuasxhjxjnyx5c6o5u47lqeloz2wk5ixcj776cpuvunwiufwi5e,canadareport.org,Canada Report,"En moins de quatre jours | OpenAI dit avoir résolu un problème de maths datant de plus d’un siècle

Canada’s fastest news scan: 25+ headlines, no clutter, updated all day: CanadaReport.org

#cdnpoli #Canada #News 
Read Original Article 🔗",,,,0,0,0,0,0,2026-09-09T09:01:21Z,NA,NA,NA,NA,,,,,
at://did:plc:q53ibv7ujf27tbhk7ar76tfz/app.bsky.feed.post/3mv36fhkmts2b,bafyreiekhirigsvj2dpuvqe25264kg65ic43cyfb2fzen7cfrwxts6j23q,marc55.bsky.social,Marc 🍁,"I would truly like to know this too.
#cdnpoli",,,,0,0,2,0,0,2026-09-09T09:00:57Z,2026-09-09T09:00:56Z,NA,NA,at://did:plc:roa6r4catvbhubvvwj2jvcjs/app.bsky.feed.post/3mv35xb57nk2d,,,,,
at://did:plc:k6a35s56ijvrb4zjkq4ojll5/app.bsky.feed.post/3mv36efvw6x24,bafyreic7zccfb4qazcvjzpjvejfidkudbnzge3bgfkxcle532qf3jnnjz4,toptags.bsky.social,Trending Hashtags,"🌟 BlueSky trending hashtags (1h) #16-30:

#야노 #aiart #cdnpoli #anal #nature #gay #bb28 #indiedev #ukraine #bubblebutt #milf #porn #bigdick #naked #onlyfans

👇 #1-15 trending hashtags",,,,0,0,0,0,0,2026-09-09T09:00:21Z,2026-09-09T09:00:20Z,NA,NA,at://did:plc:z22iojvb45xno3nblfy6fcwg/app.bsky.feed.post/3mv36efmbx325,,,,,
at://did:plc:k6a35s56ijvrb4zjkq4ojll5/app.bsky.feed.post/3mv36efciae2b,bafyreicda2pzy7na6lj7za2og4xika3alhaalydqyjhwlzmulferstuf3i,toptags.bsky.social,Trending Hashtags,"🔥 BlueSky trending hashtags (30m) #16-30:

#butt #sexy #nude #cdnpoli #암캐 #onlyfans #oc #유부녀 #csu #초대남 #ass #goon #model #merz #milf

👇 #1-15 trending hashtags",,,,0,0,1,0,0,2026-09-09T09:00:20Z,2026-09-09T09:00:20Z,NA,NA,at://did:plc:z22iojvb45xno3nblfy6fcwg/app.bsky.feed.post/3mv36eeu4i52v,,,,,
at://did:plc:q53ibv7ujf27tbhk7ar76tfz/app.bsky.feed.post/3mv36dn4zp22b,bafyreihegznvws47j7qg7xcrjrpbebcgcmby4qdjf2rwwqbe2bwvlwikcq,marc55.bsky.social,Marc 🍁,"One of the most, if not the most influential events in my lifetime, this poser, tries to make it about him.
Complete bullshit lie.
And the majority of Americans just shrug it off.

The whole damned country is FUBAR.
I have no faith it will return to normal.
#cdnpoli",,,,0,1,2,0,0,2026-09-09T08:59:56Z,2026-09-09T08:59:55Z,NA,NA,at://did:plc:sjmunzc4nkdt7dyy4sa3dtnt/app.bsky.feed.post/3mv367terz22u,,,,,
at://did:plc:q53ibv7ujf27tbhk7ar76tfz/app.bsky.feed.post/3mv35ungumk2b,bafyreiehmv5losmu2svvofebhgx6sgerfdznyyfwfopebxwjhiq6a6s4tu,marc55.bsky.social,Marc 🍁,"""merica"" is going bankrupt anyways.

Stand fast Canada. We got this.
#cdnpoli",,,,0,0,3,0,0,2026-09-09T08:51:33Z,2026-09-09T08:51:32Z,NA,NA,at://did:plc:3l6h5tayy6vycige2igmorv4/app.bsky.feed.post/3mv35lnsnhk2b,,,,,
at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3mv35syhml224,bafyreicgkxocregtxoj7pwvhinknaeurqncepz4lfww5gakn4i6zdupt5e,peipolitical.bsky.social,PEIPolitical 🇨🇦,"Nutlick: ""It's disgraceful that Canada refuses to put American spirits on its shelves. It's insulting and disrespectful to America."" #cdnpoli",,,,8,11,15,4,0,2026-09-09T08:50:37Z,2026-09-09T08:50:36Z,NA,NA,NA,,,,,
at://did:plc:bke6jjgklvnkfrnv5av47wbt/app.bsky.feed.post/3mv35skznrs2q,bafyreigdluiwufwxdcujrax6pcamkyusw3ap3y4f3bv7xsy4q2x5oczt4i,augustina.bsky.social,Augustina,"First of all, the Orange Felon can hardly stand. No way he could be on ice with skates.

Secondly, just laugh. and laugh. and laugh.... it's what gets under the skin of narcists the most. Stupid baby... hahahaha.

#Canada ain't got time for this shit. We have the grownups.

#ElbowsUp
#cdnpoli",,,,0,1,4,0,0,2026-09-09T08:50:23Z,2026-09-09T08:50:22Z,at://did:plc:5o6k7jvowuyaquloafzn3cfw/app.bsky.feed.post/3muz76bbxv22q,at://did:plc:5o6k7jvowuyaquloafzn3cfw/app.bsky.feed.post/3muz76bbxv22q,NA,,,,,
at://did:plc:k6a35s56ijvrb4zjkq4ojll5/app.bsky.feed.post/3mv35jke5o62i,bafyreibtjir2l2efjxtc7qwhvhyhwxhyxjtrrx6ibda4qw36ugyyn5q75i,toptags.bsky.social,Trending Hashtags,"🚀 BlueSky trending hashtags (15m) #16-30:

#porn #gayporn #naked #cdu #pussy #csu #amateur #boobs #ass #horny #news #onlyfans #cdnpoli #spicysky #brauneunion

👇 #1-15 trending hashtags",,,,0,0,2,0,0,2026-09-09T08:45:19Z,2026-09-09T08:45:19Z,NA,NA,at://did:plc:z22iojvb45xno3nblfy6fcwg/app.bsky.feed.post/3mv35jjvzsu25,,,,,
at://did:plc:gktv6ywcopj34zpo2vqao5wi/app.bsky.feed.post/3mv355mwnys24,bafyreiebdjfatjlhhc3h7wufavhxcogqif4x47sonshg2bfc3zrhujbdim,brad365.bsky.social,Brad365,"Vietnamese firm targets Canadians with fake AI news for profit, CBC/Rad-Can investigation reveals
#cdnpoli
www.cbc.ca/news/canada/...",,,,1,2,2,0,1,2026-09-09T08:38:41Z,2026-09-09T08:38:39Z,NA,NA,NA,,,,,
at://did:plc:ypbo2mq6dqcct43gt2sam6el/app.bsky.feed.post/3mv34tmm75x2i,bafyreigbfffql3nbjkqcozstyqwh7z44wau4wa4cbyrv6kvswnsu2ptoea,ipolitics.bsky.social,iPolitics,"Trump ramps up retaliation against Canada, banning imports of booze, other products #cdnpoli #ipolitics",,,,0,0,0,0,0,2026-09-09T08:33:04Z,2026-09-09T08:33:03Z,NA,NA,NA,,,,,
at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3mv34rsomvk24,bafyreic4c66q7h2gn4tb4spgjywza4aobuqhyidyw3fepaz3db74rpo4xi,peipolitical.bsky.social,PEIPolitical 🇨🇦,"Prime Minster Mark Carney’s video “Forward Guidance”, to rally Canadians, is one of the best addresses by any world leader, ever, to their citizens. 🍁 #cdnpoli 
www.youtube.com/watch?v=eYAw...
#cdnpoli",,,,2,16,45,3,6,2026-09-09T08:32:05Z,2026-09-09T08:32:03Z,NA,NA,NA,,,,,
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3mv34qr6loc2r,bafyreiedanwft3b4mvtegjm7yhjyr3avetldre554r64r5t2myyyu235pe,canadareport.org,Canada Report,"AGM Date and Director Nominations

Canada’s fastest news scan: 25+ headlines, no clutter, updated all day: CanadaReport.org

#cdnpoli #Canada #News #Business #Economy 
Read Original Article 🔗",,,,0,0,0,0,0,2026-09-09T08:31:28Z,NA,NA,NA,NA,,,,,
at://did:plc:k6a35s56ijvrb4zjkq4ojll5/app.bsky.feed.post/3mv34op4t6q2b,bafyreier4uo7w2saddqswirjln4vndbxbeqkgxwl3l63mvbpqxy42hdndy,toptags.bsky.social,Trending Hashtags,"🚀 BlueSky trending hashtags (15m) #16-30:

#oc #indiedev #sexy #news #merz #aiart #nowplaying #รับงานเชียงใหม่ #นัดเย็ดเชียงใหม่ #상납 #cdnpoli #네토 #성인 #야노 #naked

👇 #1-15 trending hashtags",,,,0,0,1,0,0,2026-09-09T08:30:19Z,2026-09-09T08:30:18Z,NA,NA,at://did:plc:z22iojvb45xno3nblfy6fcwg/app.bsky.feed.post/3mv34oooj4l2s,,,,,
at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3mv34hnuils24,bafyreiabtohvbefmgtoe7462emt25reh3amxui3e5o2lfwqrzcgfwptcyu,peipolitical.bsky.social,PEIPolitical 🇨🇦,"Lana Payne: ""Corporate Canada has to get on side here and also start buying Canadian. They have to buy everything from tissues to trucks, all of the things that we build in this country."" #cdnpoli",,,,8,51,163,2,1,2026-09-09T08:26:24Z,2026-09-09T08:26:22Z,NA,NA,NA,,,,,
at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3mv34exrt6k24,bafyreihyf2wh4dinwmaihi47khzp6jwevm37yiajyv4edysrgrlhqeeieq,peipolitical.bsky.social,PEIPolitical 🇨🇦,"EU Ambassador to Canada: ""We don't want a new partnership, a new strategic or new name for a partnership. We want to reimagine the relationship between the EU and Canada."" #cdnpoli",,,,1,10,25,0,0,2026-09-09T08:24:53Z,2026-09-09T08:24:52Z,NA,NA,NA,,,,,
at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3mv34cbzyh224,bafyreibnhkjhb6ypcldhkd4zj5ji4tfphspppcrizpovrn6dnqwzkhxt6i,peipolitical.bsky.social,PEIPolitical 🇨🇦,"Illinois Gov. JB Pritzker demolishes Trump over his disgusting lie that he was pulled to safety by firefighters on 9/11:
Trump is “a persistent liar and a narcissist, and honestly suffering from dementia… Donald Trump shouldn't be president.” #cdnpoli",,,,1,14,41,0,0,2026-09-09T08:23:23Z,2026-09-09T08:23:22Z,NA,NA,NA,,,,,
at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3mv346c4des24,bafyreigt5kxufxqkkkgorxkzvptelygep5y6ukduetulwgyun44luunztm,peipolitical.bsky.social,PEIPolitical 🇨🇦,"This is a reminder that on January 7th, 2025, Donald Trump openly stated that he would use economic force to acquire Canada. 
NONE OF THIS HAS TO DO WITH TRADE - IT NEVER WAS.
#cdnpoli",,,,4,23,53,0,1,2026-09-09T08:21:09Z,2026-09-09T08:21:08Z,NA,NA,NA,,,,,
at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3mv33zb4rrc24,bafyreiblawf4liac6ufaprbzh6ttbdfdurrdblk7mrbntegrnplohcg274,peipolitical.bsky.social,PEIPolitical 🇨🇦,"Bob Rae on Trump posting a map depicting U.S. expansion: ""It is a sign of the profound disrespect in this administration for the Canadian people, for the Canadian government, and for our future as a country. We are dealing with people who don't believe we should exist."" #cdnpoli",,,,1,16,35,0,2,2026-09-09T08:18:20Z,2026-09-09T08:18:19Z,NA,NA,NA,,,,,
at://did:plc:4ownlsrdmnvwgzmcdi2bof6s/app.bsky.feed.post/3mv33vzgryc24,bafyreih3a4ylgm6qfg233tcafgg6begiikmvelcsjtovumhctebiwarml4,peipolitical.bsky.social,PEIPolitical 🇨🇦,"Ben Meiselas' message to Canada: ""We support you retaliating against us. To be very clear, overwhelmingly, we stand with Carney over our country because we know we have a lunatic sexual predator, that we have a felon and a sicko in charge. Most Americans stand with you."" #cdnpoli",,,,10,35,120,1,0,2026-09-09T08:16:31Z,2026-09-09T08:16:30Z,NA,NA,NA,,,,,
at://did:plc:g323nwoy6rzvxylyjmn243qu/app.bsky.feed.post/3mv33s4oh422r,bafyreidezzulgqg7zlaskhymlfpm2atyt76njjeh4x6unyrobswldk7n2m,electricbluesfan.bsky.social,RichardJR,"1/7 🇨🇦 🩺 CANADA MUST REVISE PROSTATE CANCER GUIDANCE 🩺 🇨🇦

Eleven cancer groups demand a review of frozen 2014 advice.

Early detection brings near 100 per cent survival, yet outdated rules stall care.

Source: The Globe and Mail 
#MedSky #CdnPoli #PublicHealth #Cancer #PSA",,,,1,3,1,0,0,2026-09-09T08:14:20Z,2026-09-09T08:14:19Z,NA,NA,NA,,,,,
at://did:plc:v4erd5o22kiez66rgw2iy2n3/app.bsky.feed.post/3mv33puf7o22a,bafyreighxvy5rjfqrqiifziim7icba5sxqkpz4duico6krphyrbhq3n4pi,jdr.bz,JDR,"Regarding the recent tariffs, I support my fellow Canadian and Oxonian, @mark-carney.bsky.social. 

Let's further strengthen our partnership with the #EU on trade, supply chains, security, energy, and critical raw materials.

www.consilium.europa.eu/en/infograph...

#canada #europe #cdnpoli #oxford",,,,0,1,2,0,0,2026-09-09T08:13:13Z,2026-09-09T08:13:04Z,NA,NA,NA,,,,,
at://did:plc:g323nwoy6rzvxylyjmn243qu/app.bsky.feed.post/3mv335a7v2k2r,bafyreif2icpapz7r35qvojzm4vapehdqspujahqglqcjoyc4hohi7gbrse,electricbluesfan.bsky.social,RichardJR,"1/7 🇨🇦 CANADA'S GAS EXPORT SUPERPOWER BOOM 🇨🇦

Shell's $22B ARC buyout ignites an oil patch M&A wave.

Global giants are racing for Montney gas as Asian demand surges.

Source: The Globe and Mail 
#EnergySky #CdnPoli #BcPoli #LNG #Montney",,,,1,2,2,0,0,2026-09-09T08:02:38Z,2026-09-09T08:02:39Z,NA,NA,NA,,,,,
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3mv332wkf2t2c,bafyreiatowvellygc4ekwwa2v6bdurgcofy4bc57trvtyriaw5ionlce74,canadareport.org,Canada Report,"Un voyage au Mexique pour obtenir son permis de travail

Canada’s fastest news scan: 25+ headlines, no clutter, updated all day: CanadaReport.org

#cdnpoli #Canada #News 
Read Original Article 🔗",,,,0,0,0,0,0,2026-09-09T08:01:21Z,NA,NA,NA,NA,,,,,
at://did:plc:t4qjao6o2xfwavfc5ewwvosg/app.bsky.feed.post/3mv32ze2ask2u,bafyreibqee3drdaj2djiwcjbg6sby3hkx5nlu42w2jbp4auuhh6nt4auay,pqpolitics.bsky.social,Pete Quily,"Look if he really thinks that Canadian tariffs aren’t hurting America, why is he retaliating?

It’s absurd 

#cdnpoli
youtube.com/watch?v=4FIE...",,,,0,2,4,1,1,2026-09-09T08:00:31Z,2026-09-09T08:00:28Z,NA,NA,NA,,,,,
at://did:plc:ig6dnt4tqgg7iwwtywx3bkvd/app.bsky.feed.post/3mv32oxnkrs2f,bafyreibdtkltyprkp2zojwqg4wqli7t4qv44orjhxkjjvweq5ktofo4jbi,robduncan.bsky.social,Rob Duncan,#auspol #USPOL #USA #us #uspoli #poli #politics #cdnpoli #canada #MeidasMighty #communityovercapitalizm #america #history #anticapitalist #inequality #capitalismkills #killCapitalism #capitalism #abolishcapitalism #fuckcapitalism #SocialJustice #ethics #ClassConsciousness #FalseConsciousness,,,,1,3,9,0,0,2026-09-09T07:54:41Z,2026-09-09T07:54:40Z,NA,NA,NA,,,,,
at://did:plc:ig6dnt4tqgg7iwwtywx3bkvd/app.bsky.feed.post/3mv32f37ohk2f,bafyreiclotsraxiw6konn4lc3drorjz3vs5wcszuter5npmxrff7qkjsk4,robduncan.bsky.social,Rob Duncan,#ClimateEmergency #Renewables #auspol #USPOL #USA #us #uspoli #poli #politics #cdnpoli #canada #MeidasMighty #america  #Ethics #ClimateJustice #bcpoli #abpoli #Klimapolitik #ClimateActionNow #ClimateChange #Climate #Ecosocialism #environment #Nature #BCClimateAction #capitalism #FalseConsciousness,,,,0,2,5,0,0,2026-09-09T07:49:10Z,2026-09-09T07:49:08Z,NA,NA,NA,,,,,
